Mon Dec 28 18:55:40 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/minecraft2/minecraft-contrived2//minecraft2/prob_irrel_nether_with_pick_nonverbose

         27411954 function calls (27249944 primitive calls) in 34.429 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      444    0.001    0.000    0.001    0.000 {method 'split' of 're.Pattern' objects}
        1    0.000    0.000    0.001    0.001 PDDL.py:207(domain2types)
        2    0.000    0.000    0.001    0.000 PDDLz3.py:84(<lambda>)
       91    0.000    0.000    0.001    0.000 z3core.py:3653(Z3_apply_result_inc_ref)
       91    0.000    0.000    0.001    0.000 z3core.py:3442(Z3_tactic_inc_ref)
       91    0.000    0.000    0.001    0.000 z3core.py:3446(Z3_tactic_dec_ref)
       91    0.000    0.000    0.001    0.000 z3core.py:3676(Z3_apply_result_get_subgoal)
       91    0.000    0.000    0.001    0.000 utils.py:348(flatten)
       91    0.000    0.000    0.001    0.000 z3core.py:3657(Z3_apply_result_dec_ref)
     4310    0.001    0.000    0.001    0.000 z3printer.py:335(is_choice)
        2    0.000    0.000    0.001    0.000 z3.py:2459(__lt__)
    31/23    0.000    0.000    0.001    0.000 sre_compile.py:71(_compile)
        3    0.000    0.000    0.000    0.000 PDDL.py:377(get_predicate_groundings)
       49    0.000    0.000    0.000    0.000 z3core.py:1822(Z3_mk_ge)
     2646    0.000    0.000    0.000    0.000 z3.py:1417(is_int)
     2646    0.000    0.000    0.000    0.000 z3.py:1420(is_bool)
     2015    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       49    0.000    0.000    0.000    0.000 z3core.py:1777(Z3_mk_sub)
      487    0.000    0.000    0.000    0.000 sre_parse.py:233(__next)
    33/25    0.000    0.000    0.000    0.000 sre_parse.py:174(getwidth)
      476    0.000    0.000    0.000    0.000 z3.py:6444(__eq__)
     2565    0.000    0.000    0.000    0.000 z3printer.py:357(is_indent)
     2341    0.000    0.000    0.000    0.000 z3types.py:83(from_param)
        3    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      188    0.000    0.000    0.000    0.000 abc.py:137(__instancecheck__)
