Sat Dec 19 10:51:52 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/minecraft2/minecraft-contrived2//minecraft2/prob_irrel_nether_with_pick

         27468537 function calls (27306527 primitive calls) in 11.484 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10517    0.008    0.000    0.036    0.000 z3.py:402(hash)
    96570    0.027    0.000    0.035    0.000 z3.py:1135(is_expr)
    40338    0.025    0.000    0.034    0.000 z3printer.py:313(<listcomp>)
   396334    0.033    0.000    0.033    0.000 z3types.py:35(from_param)
    40481    0.014    0.000    0.033    0.000 z3.py:3737(is_bv_value)
      365    0.001    0.000    0.033    0.000 z3.py:1133(<listcomp>)
      292    0.000    0.000    0.032    0.000 PDDLz3.py:88(<lambda>)
       91    0.000    0.000    0.032    0.000 z3.py:7667(as_expr)
    61739    0.022    0.000    0.032    0.000 z3printer.py:380(space_upto_nl)
   352443    0.032    0.000    0.032    0.000 z3.py:94(_z3_assert)
       91    0.000    0.000    0.030    0.000 z3.py:5469(as_expr)
    40481    0.013    0.000    0.029    0.000 z3.py:7360(is_finite_domain_value)
        6    0.000    0.000    0.028    0.005 scoping.py:15(effects2pvars)
    40481    0.013    0.000    0.027    0.000 z3.py:9089(is_fprm_value)
    55506    0.022    0.000    0.027    0.000 z3printer.py:373(__init__)
      172    0.000    0.000    0.027    0.000 scoping.py:20(<lambda>)
      365    0.001    0.000    0.026    0.000 z3.py:1118(_reduce)
    40481    0.012    0.000    0.025    0.000 z3.py:9226(is_fp_value)
    80962    0.017    0.000    0.025    0.000 z3.py:9213(is_fp)
        4    0.000    0.000    0.025    0.006 PDDLz3.py:29(make_str2var_dict)
        8    0.001    0.000    0.025    0.003 PDDLz3.py:9(make_z3_atoms)
      153    0.000    0.000    0.024    0.000 z3.py:323(__repr__)
      153    0.000    0.000    0.024    0.000 scoping.py:65(<lambda>)
    10517    0.013    0.000    0.022    0.000 z3core.py:2797(Z3_get_ast_hash)
     2157    0.002    0.000    0.022    0.000 z3printer.py:586(pp_int)
     8388    0.015    0.000    0.022    0.000 z3core.py:1722(Z3_mk_eq)
      363    0.001    0.000    0.021    0.000 z3.py:1669(Not)
     5638    0.011    0.000    0.020    0.000 z3core.py:2192(Z3_mk_numeral)
     7284    0.005    0.000    0.019    0.000 z3printer.py:554(is_infix_unary)
    40481    0.013    0.000    0.018    0.000 z3.py:3724(is_bv)
180985/180953    0.016    0.000    0.017    0.000 {built-in method builtins.len}
       92    0.000    0.000    0.017    0.000 utils.py:135(split_conj)
     2157    0.002    0.000    0.017    0.000 z3.py:2787(as_string)
      548    0.001    0.000    0.016    0.000 z3.py:3045(Int)
