Mon Dec 28 18:36:20 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/existential-taxi/taxi-domain//existential-taxi/prob-02_nonverbose

         1230231 function calls (1223337 primitive calls) in 0.471 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    14212    0.001    0.000    0.001    0.000 z3.py:94(_z3_assert)
     3119    0.001    0.000    0.001    0.000 z3.py:1135(is_expr)
       44    0.000    0.000    0.001    0.000 z3.py:2989(IntVal)
       12    0.000    0.000    0.001    0.000 PDDLz3.py:88(<lambda>)
9612/9598    0.001    0.000    0.001    0.000 {built-in method builtins.len}
     2035    0.001    0.000    0.001    0.000 z3printer.py:380(space_upto_nl)
        2    0.000    0.000    0.001    0.001 PDDL.py:20(scan_tokens)
       24    0.000    0.000    0.001    0.000 z3.py:5332(assert_exprs)
      464    0.000    0.000    0.001    0.000 z3printer.py:554(is_infix_unary)
       10    0.000    0.000    0.001    0.000 PDDLz3.py:96(<lambda>)
       10    0.000    0.000    0.001    0.000 PDDLz3.py:95(<lambda>)
       10    0.000    0.000    0.001    0.000 z3.py:2300(__sub__)
       10    0.000    0.000    0.001    0.000 z3.py:2252(__add__)
        1    0.000    0.000    0.001    0.001 utils.py:55(writeback_domain)
      116    0.000    0.000    0.001    0.000 z3printer.py:341(flat)
     2273    0.001    0.000    0.001    0.000 z3.py:7307(is_finite_domain)
        1    0.000    0.000    0.001    0.001 PDDLz3.py:56(get_goal_cond)
      863    0.000    0.000    0.001    0.000 z3printer.py:542(is_infix)
     2273    0.000    0.000    0.001    0.000 z3.py:3724(is_bv)
     2247    0.001    0.000    0.001    0.000 {method 'decode' of 'bytes' objects}
  195/117    0.000    0.000    0.001    0.000 z3printer.py:353(space_upto_nl)
       50    0.000    0.000    0.001    0.000 z3.py:5304(get)
        1    0.000    0.000    0.001    0.001 PDDLz3.py:64(<listcomp>)
       76    0.000    0.000    0.001    0.000 re.py:273(_compile)
     2273    0.000    0.000    0.001    0.000 z3.py:9077(is_fprm)
     2273    0.000    0.000    0.001    0.000 z3.py:10130(is_string_value)
       22    0.000    0.000    0.001    0.000 re.py:217(findall)
       24    0.000    0.000    0.001    0.000 z3.py:3045(Int)
       18    0.000    0.000    0.001    0.000 z3.py:5489(<listcomp>)
        1    0.000    0.000    0.001    0.001 PDDLz3.py:51(<listcomp>)
       10    0.000    0.000    0.001    0.000 PDDL.py:395(get_action_groundings)
  868/124    0.000    0.000    0.001    0.000 utils.py:364(nested_list_replace)
     5730    0.001    0.000    0.001    0.000 {built-in method builtins.getattr}
       50    0.001    0.000    0.001    0.000 z3core.py:3827(Z3_solver_check_assumptions)
       68    0.000    0.000    0.001    0.000 z3.py:2942(IntSort)
      329    0.000    0.000    0.001    0.000 z3printer.py:369(flat)
        5    0.000    0.000    0.001    0.000 sre_compile.py:759(compile)
       24    0.000    0.000    0.000    0.000 z3.py:7758(__call__)
       54    0.000    0.000    0.000    0.000 z3.py:6531(pop)
       24    0.000    0.000    0.000    0.000 z3.py:7741(apply)
      863    0.000    0.000    0.000    0.000 z3printer.py:204(_is_infix)
     3435    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
      108    0.000    0.000    0.000    0.000 z3.py:478(_to_ast_array)
       54    0.000    0.000    0.000    0.000 z3core.py:3745(Z3_solver_pop)
      631    0.000    0.000    0.000    0.000 z3printer.py:545(is_unary)
     1759    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
       16    0.000    0.000    0.000    0.000 PDDL.py:402(<listcomp>)
     5004    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
       48    0.000    0.000    0.000    0.000 z3.py:5197(__init__)
      226    0.000    0.000    0.000    0.000 z3core.py:1597(Z3_mk_bool_sort)
       56    0.000    0.000    0.000    0.000 PDDL.py:364(get_objects_of_type)
       16    0.000    0.000    0.000    0.000 z3.py:2930(_py2expr)
       24    0.000    0.000    0.000    0.000 z3.py:7642(__getitem__)
        4    0.000    0.000    0.000    0.000 scoping.py:12(<listcomp>)
      412    0.000    0.000    0.000    0.000 z3printer.py:401(indent)
       24    0.000    0.000    0.000    0.000 skill_classes.py:61(all_effects)
