Wed Jan  6 15:06:26 2021    fd_profile

         475467850 function calls (466654918 primitive calls) in 172.522 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   802157    0.290    0.000    0.356    0.000 z3printer.py:345(__init__)
   988372    0.251    0.000    0.343    0.000 z3.py:1135(is_expr)
        1    0.012    0.012    0.343    0.343 instantiate.py:32(instantiate)
     7116    0.008    0.000    0.339    0.000 z3.py:5369(add)
    23623    0.295    0.000    0.319    0.000 z3core.py:3758(Z3_solver_assert)
     3762    0.016    0.000    0.318    0.000 actions.py:66(instantiate)
     6682    0.009    0.000    0.316    0.000 z3.py:5489(<listcomp>)
    23554    0.021    0.000    0.314    0.000 z3.py:5304(get)
    12190    0.028    0.000    0.308    0.000 z3.py:2989(IntVal)
    32558    0.211    0.000    0.300    0.000 z3printer.py:481(pp_line_break)
     7116    0.016    0.000    0.294    0.000 z3.py:5332(assert_exprs)
  4425430    0.290    0.000    0.290    0.000 z3printer.py:308(flat)
   167925    0.064    0.000    0.286    0.000 z3printer.py:369(flat)
   367255    0.285    0.000    0.285    0.000 {method 'getvalue' of '_io.StringIO' objects}
  2363428    0.283    0.000    0.283    0.000 {built-in method builtins.all}
    23558    0.019    0.000    0.277    0.000 z3.py:6531(pop)
   641632    0.173    0.000    0.271    0.000 z3.py:3724(is_bv)
    23558    0.232    0.000    0.256    0.000 z3core.py:3745(Z3_solver_pop)
     3582    0.062    0.000    0.228    0.000 translate_and_scope.py:216(translate_strips_operator_aux)
   384405    0.154    0.000    0.225    0.000 z3printer.py:204(_is_infix)
   641632    0.158    0.000    0.224    0.000 z3.py:9077(is_fprm)
   641632    0.152    0.000    0.221    0.000 z3.py:7307(is_finite_domain)
   546452    0.217    0.000    0.217    0.000 {method 'decode' of 'bytes' objects}
   641632    0.154    0.000    0.214    0.000 z3.py:10130(is_string_value)
   292553    0.095    0.000    0.211    0.000 z3printer.py:545(is_unary)
  1797246    0.194    0.000    0.194    0.000 {method 'append' of 'list' objects}
    79891    0.127    0.000    0.188    0.000 z3core.py:1722(Z3_mk_eq)
        4    0.001    0.000    0.170    0.043 scoping.py:23(get_unthreatened_conditions)
        4    0.002    0.000    0.170    0.042 scoping.py:13(<listcomp>)
     7116    0.013    0.000    0.168    0.000 skill_classes.py:71(all_effects)
  1838781    0.166    0.000    0.166    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.163    0.163 simplify.py:486(filter_unreachable_propositions)
   200701    0.110    0.000    0.159    0.000 z3printer.py:407(line_break)
    23559    0.020    0.000    0.158    0.000 z3.py:6509(push)
  1838781    0.152    0.000    0.152    0.000 z3printer.py:142(u)
     7116    0.008    0.000    0.146    0.000 z3.py:7758(__call__)
    41670    0.073    0.000    0.146    0.000 conditions.py:267(instantiate)
    21204    0.008    0.000    0.142    0.000 effects.py:43(instantiate)
     7116    0.020    0.000    0.138    0.000 z3.py:7741(apply)
    23559    0.115    0.000    0.136    0.000 z3core.py:3741(Z3_solver_push)
    21204    0.027    0.000    0.134    0.000 effects.py:55(_instantiate)
    77783    0.080    0.000    0.131    0.000 z3core.py:1597(Z3_mk_bool_sort)
    28720    0.028    0.000    0.129    0.000 PDDLz3.py:228(<listcomp>)
        1    0.020    0.020    0.128    0.128 build_model.py:299(compute_model)
     3582    0.038    0.000    0.126    0.000 translate_and_scope.py:286(build_sas_operator)
    30805    0.008    0.000    0.123    0.000 translate_and_scope.py:169(translate_strips_conditions)
    78280    0.087    0.000    0.122    0.000 z3.py:126(_get_args)
   292553    0.082    0.000    0.116    0.000 z3printer.py:212(_is_unary)
     7346    0.029    0.000    0.115    0.000 translate_and_scope.py:75(translate_strips_conditions_aux)
  1165019    0.113    0.000    0.113    0.000 z3printer.py:376(is_string)
        1    0.000    0.000    0.112    0.112 simplify.py:226(apply_to_task)
        1    0.006    0.006    0.110    0.110 simplify.py:298(apply_to_operators)
     3762    0.011    0.000    0.107    0.000 conditions.py:131(instantiate)
    47606    0.063    0.000    0.104    0.000 z3.py:455(_ctx_from_ast_arg_list)
        1    0.004    0.004    0.104    0.104 scoping.py:163(<listcomp>)
     3570    0.021    0.000    0.104    0.000 simplify.py:328(translate_operator)
    12249    0.014    0.000    0.103    0.000 z3.py:2942(IntSort)
    91852    0.039    0.000    0.092    0.000 z3printer.py:548(get_precedence)
     7116    0.084    0.000    0.090    0.000 z3core.py:3643(Z3_tactic_apply)
    14232    0.029    0.000    0.087    0.000 z3.py:5197(__init__)
    24052    0.075    0.000    0.086    0.000 z3.py:478(_to_ast_array)
   183704    0.051    0.000    0.085    0.000 z3.py:2018(is_quantifier)
   200701    0.056    0.000    0.085    0.000 z3.py:1780(is_pattern)
        1    0.000    0.000    0.084    0.084 variable_order.py:271(find_and_apply_variable_order)
        1    0.067    0.067    0.081    0.081 scoping_sas_parser.py:52(make_str_grounded_actions)
     7116    0.015    0.000    0.080    0.000 z3.py:7642(__getitem__)
    91852    0.035    0.000    0.077    0.000 z3printer.py:551(is_infix_compact)
     7116    0.023    0.000    0.075    0.000 z3.py:7703(__init__)
   910388    0.072    0.000    0.072    0.000 z3types.py:27(from_param)
   101726    0.052    0.000    0.067    0.000 conditions.py:223(__init__)
     7140    0.006    0.000    0.065    0.000 sas_tasks.py:254(__init__)
    23554    0.046    0.000    0.064    0.000 z3core.py:1732(Z3_mk_not)
        1    0.001    0.001    0.059    0.059 sas_tasks.py:78(output)
     7116    0.018    0.000    0.059    0.000 skill_classes.py:117(params)
    16936    0.047    0.000    0.059    0.000 z3core.py:1757(Z3_mk_and)
     3570    0.014    0.000    0.057    0.000 sas_tasks.py:359(output)
     7140    0.032    0.000    0.057    0.000 sas_tasks.py:260(_canonical_pre_post)
   138539    0.055    0.000    0.055    0.000 conditions.py:227(__eq__)
    91852    0.032    0.000    0.054    0.000 z3printer.py:228(_get_precedence)
        1    0.019    0.019    0.052    0.052 writeback_sas.py:15(writeback_scoped_sas)
    11052    0.022    0.000    0.052    0.000 conditions.py:283(instantiate)
    12190    0.026    0.000    0.051    0.000 z3core.py:2192(Z3_mk_numeral)
        1    0.011    0.011    0.050    0.050 simplify.py:90(build_dtgs)
     3762    0.021    0.000    0.050    0.000 actions.py:104(__init__)
