Tue Dec 29 16:00:07 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/minecraft3/minecraft-contrived3//minecraft3/prob_scoping_sanity_check_nonverbose

         34787905 function calls (34478873 primitive calls) in 11.278 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    76892    0.034    0.000    0.048    0.000 z3printer.py:313(<listcomp>)
   122748    0.033    0.000    0.047    0.000 z3printer.py:380(space_upto_nl)
        1    0.000    0.000    0.046    0.046 PDDLz3.py:77(<listcomp>)
      244    0.001    0.000    0.046    0.000 utils.py:238(solver_implies_condition)
   148579    0.032    0.000    0.043    0.000 z3.py:2498(is_arith)
      363    0.001    0.000    0.042    0.000 z3.py:1133(<listcomp>)
   641061    0.041    0.000    0.041    0.000 z3types.py:31(from_param)
      135    0.001    0.000    0.040    0.000 PDDLz3.py:46(<listcomp>)
     5034    0.006    0.000    0.040    0.000 z3.py:1553(BoolSort)
    12023    0.003    0.000    0.038    0.000 z3.py:949(__hash__)
    42309    0.025    0.000    0.037    0.000 z3core.py:83(_to_pystr)
      363    0.001    0.000    0.036    0.000 z3.py:1118(_reduce)
   427107    0.035    0.000    0.035    0.000 z3.py:231(_get_ctx)
      433    0.000    0.000    0.035    0.000 PDDLz3.py:88(<lambda>)
   123496    0.026    0.000    0.035    0.000 z3.py:1135(is_expr)
    12023    0.003    0.000    0.035    0.000 z3.py:329(__hash__)
   417548    0.035    0.000    0.035    0.000 z3.py:56(z3_debug)
     4591    0.003    0.000    0.034    0.000 skill_classes.py:45(__hash__)
      209    0.000    0.000    0.033    0.000 skill_classes.py:107(params)
    12023    0.008    0.000    0.032    0.000 z3.py:402(hash)
    18364    0.004    0.000    0.031    0.000 {built-in method builtins.hash}
   480021    0.031    0.000    0.031    0.000 z3types.py:35(from_param)
   454200    0.031    0.000    0.031    0.000 z3.py:94(_z3_assert)
      845    0.002    0.000    0.030    0.000 z3.py:1669(Not)
    48963    0.013    0.000    0.029    0.000 z3.py:3737(is_bv_value)
    48963    0.015    0.000    0.028    0.000 z3.py:7360(is_finite_domain_value)
    48963    0.014    0.000    0.028    0.000 z3.py:9089(is_fprm_value)
    71506    0.022    0.000    0.026    0.000 z3printer.py:373(__init__)
    48963    0.012    0.000    0.025    0.000 z3.py:9226(is_fp_value)
    11267    0.016    0.000    0.024    0.000 z3core.py:1722(Z3_mk_eq)
    97926    0.017    0.000    0.024    0.000 z3.py:9213(is_fp)
     7981    0.012    0.000    0.024    0.000 z3core.py:2192(Z3_mk_numeral)
      179    0.000    0.000    0.022    0.000 scoping.py:92(<lambda>)
      249    0.000    0.000    0.021    0.000 z3.py:6604(add)
        3    0.000    0.000    0.021    0.007 utils.py:49(pvars2objects)
        3    0.000    0.000    0.020    0.007 utils.py:158(condition_str2objects)
299912/299871    0.020    0.000    0.020    0.000 {built-in method builtins.len}
    23884    0.008    0.000    0.020    0.000 z3printer.py:401(indent)
        5    0.000    0.000    0.020    0.004 scoping.py:15(effects2pvars)
      249    0.001    0.000    0.019    0.000 z3.py:6585(assert_exprs)
    12023    0.011    0.000    0.019    0.000 z3core.py:2797(Z3_get_ast_hash)
      160    0.000    0.000    0.019    0.000 scoping.py:20(<lambda>)
       74    0.000    0.000    0.018    0.000 z3.py:7667(as_expr)
      159    0.000    0.000    0.017    0.000 skill_classes.py:31(__eq__)
       74    0.000    0.000    0.017    0.000 z3.py:5469(as_expr)
      204    0.000    0.000    0.016    0.000 z3.py:2300(__sub__)
       24    0.014    0.001    0.016    0.001 {built-in method builtins.print}
   201190    0.016    0.000    0.016    0.000 {built-in method builtins.getattr}
      212    0.000    0.000    0.016    0.000 PDDLz3.py:87(<lambda>)
      194    0.000    0.000    0.016    0.000 PDDLz3.py:96(<lambda>)
    48963    0.011    0.000    0.016    0.000 z3.py:3724(is_bv)
1158/1053    0.001    0.000    0.015    0.000 PDDLz3.py:233(<listcomp>)
      212    0.000    0.000    0.015    0.000 z3.py:2485(__ge__)
     7970    0.004    0.000    0.015    0.000 z3printer.py:554(is_infix_unary)
     1690    0.001    0.000    0.015    0.000 z3printer.py:586(pp_int)
        4    0.000    0.000    0.014    0.004 PDDLz3.py:226(<listcomp>)
    48963    0.010    0.000    0.014    0.000 z3.py:9077(is_fprm)
    48963    0.010    0.000    0.013    0.000 z3.py:7307(is_finite_domain)
    48963    0.010    0.000    0.013    0.000 z3.py:10130(is_string_value)
    17166    0.005    0.000    0.013    0.000 z3printer.py:542(is_infix)
     3070    0.009    0.000    0.012    0.000 z3printer.py:481(pp_line_break)
    23884    0.011    0.000    0.012    0.000 z3printer.py:345(__init__)
     8273    0.007    0.000    0.012    0.000 z3core.py:1602(Z3_mk_int_sort)
    42309    0.011    0.000    0.011    0.000 {method 'decode' of 'bytes' objects}
     4761    0.006    0.000    0.011    0.000 z3.py:455(_ctx_from_ast_arg_list)
     1690    0.001    0.000    0.011    0.000 z3.py:2787(as_string)
      144    0.000    0.000    0.011    0.000 z3.py:2252(__add__)
        4    0.000    0.000    0.011    0.003 PDDLz3.py:29(make_str2var_dict)
        8    0.001    0.000    0.011    0.001 PDDLz3.py:9(make_z3_atoms)
      244    0.001    0.000    0.010    0.000 z3.py:6671(check)
    96648    0.010    0.000    0.010    0.000 {method 'write' of '_io.StringIO' objects}
     2702    0.001    0.000    0.010    0.000 z3.py:2159(subsort)
     7208    0.002    0.000    0.010    0.000 z3printer.py:369(flat)
        1    0.000    0.000    0.009    0.009 PDDLz3.py:51(<listcomp>)
       41    0.001    0.000    0.009    0.000 PDDL.py:395(get_action_groundings)
     1690    0.007    0.000    0.009    0.000 z3core.py:2847(Z3_get_numeral_string)
    34249    0.009    0.000    0.009    0.000 {method 'getvalue' of '_io.StringIO' objects}
       75    0.000    0.000    0.009    0.000 utils.py:135(split_conj)
     7981    0.006    0.000    0.009    0.000 z3.py:2974(_to_int_str)
      250    0.000    0.000    0.009    0.000 z3.py:6509(push)
      109    0.000    0.000    0.009    0.000 PDDLz3.py:95(<lambda>)
     3553    0.006    0.000    0.009    0.000 z3core.py:1737(Z3_mk_ite)
      250    0.008    0.000    0.008    0.000 z3core.py:3741(Z3_solver_push)
    76892    0.008    0.000    0.008    0.000 {built-in method builtins.all}
    12585    0.004    0.000    0.008    0.000 z3printer.py:545(is_unary)
11415/830    0.006    0.000    0.008    0.000 utils.py:364(nested_list_replace)
      135    0.000    0.000    0.008    0.000 PDDL.py:402(<listcomp>)
    17166    0.006    0.000    0.008    0.000 z3printer.py:204(_is_infix)
     5034    0.005    0.000    0.008    0.000 z3core.py:1597(Z3_mk_bool_sort)
   128516    0.007    0.000    0.007    0.000 z3printer.py:308(flat)
      244    0.007    0.000    0.007    0.000 z3core.py:3827(Z3_solver_check_assumptions)
    84785    0.007    0.000    0.007    0.000 {method 'append' of 'list' objects}
      292    0.001    0.000    0.007    0.000 z3.py:3045(Int)
       78    0.000    0.000    0.007    0.000 z3.py:1732(Or)
     8416    0.004    0.000    0.006    0.000 z3core.py:69(_str_to_bytes)
    96648    0.006    0.000    0.006    0.000 z3printer.py:142(u)
     9196    0.004    0.000    0.006    0.000 z3printer.py:407(line_break)
    68436    0.006    0.000    0.006    0.000 z3printer.py:376(is_string)
    81599    0.005    0.000    0.005    0.000 z3types.py:27(from_param)
        1    0.000    0.000    0.005    0.005 PDDLz3.py:64(<listcomp>)
    12585    0.003    0.000    0.004    0.000 z3printer.py:212(_is_unary)
        2    0.001    0.000    0.004    0.002 utils.py:71(writeback_problem)
        1    0.000    0.000    0.004    0.004 utils.py:55(writeback_domain)
      484    0.004    0.000    0.004    0.000 z3core.py:3758(Z3_solver_assert)
    15448    0.003    0.000    0.004    0.000 z3.py:64(_is_int)
     4581    0.001    0.000    0.004    0.000 z3printer.py:548(get_precedence)
     1062    0.000    0.000    0.004    0.000 re.py:273(_compile)
       74    0.000    0.000    0.003    0.000 z3.py:5369(add)
        1    0.000    0.000    0.003    0.003 PDDL.py:90(parse_domain)
     9196    0.002    0.000    0.003    0.000 z3.py:1780(is_pattern)
     3985    0.001    0.000    0.003    0.000 z3printer.py:551(is_infix_compact)
        2    0.001    0.000    0.003    0.002 PDDL.py:20(scan_tokens)
       74    0.000    0.000    0.003    0.000 z3.py:5332(assert_exprs)
      244    0.000    0.000    0.003    0.000 z3.py:5304(get)
       35    0.000    0.000    0.003    0.000 PDDLz3.py:90(<lambda>)
       32    0.000    0.000    0.003    0.000 sre_compile.py:759(compile)
       64    0.000    0.000    0.003    0.000 z3.py:5489(<listcomp>)
    10003    0.002    0.000    0.003    0.000 z3.py:8119(is_probe)
     7374    0.002    0.000    0.003    0.000 z3.py:2018(is_quantifier)
        1    0.000    0.000    0.003    0.003 PDDLz3.py:56(get_goal_cond)
       27    0.000    0.000    0.003    0.000 re.py:182(search)
      249    0.000    0.000    0.003    0.000 z3.py:6531(pop)
        1    0.000    0.000    0.002    0.002 {method 'remove' of 'list' objects}
      249    0.002    0.000    0.002    0.000 z3core.py:3745(Z3_solver_pop)
      161    0.000    0.000    0.002    0.000 re.py:217(findall)
     4581    0.001    0.000    0.002    0.000 z3printer.py:228(_get_precedence)
     2146    0.002    0.000    0.002    0.000 PDDLz3.py:100(list2var_str)
     8416    0.002    0.000    0.002    0.000 {method 'encode' of 'str' objects}
      348    0.001    0.000    0.002    0.000 z3.py:1313(_mk_bin)
       12    0.000    0.000    0.002    0.000 z3.py:323(__repr__)
       74    0.000    0.000    0.002    0.000 z3.py:7758(__call__)
        5    0.000    0.000    0.002    0.000 scoping.py:12(<listcomp>)
       74    0.000    0.000    0.002    0.000 z3.py:7741(apply)
       74    0.000    0.000    0.002    0.000 skill_classes.py:61(all_effects)
    29084    0.002    0.000    0.002    0.000 z3printer.py:296(is_string)
     3985    0.001    0.000    0.002    0.000 z3printer.py:208(_is_infix_compact)
        1    0.000    0.000    0.002    0.002 z3.py:6493(__del__)
        1    0.002    0.002    0.002    0.002 z3core.py:3733(Z3_solver_dec_ref)
     9196    0.002    0.000    0.002    0.000 z3printer.py:361(__init__)
      845    0.001    0.000    0.002    0.000 z3core.py:1732(Z3_mk_not)
      182    0.000    0.000    0.002    0.000 PDDL.py:364(get_objects_of_type)
      363    0.002    0.000    0.002    0.000 z3.py:478(_to_ast_array)
       32    0.000    0.000    0.002    0.000 sre_parse.py:913(parse)
     3113    0.001    0.000    0.002    0.000 PDDLz3.py:103(list_is_flat)
      872    0.000    0.000    0.002    0.000 re.py:207(split)
     2078    0.001    0.000    0.002    0.000 copy.py:66(copy)
       69    0.000    0.000    0.002    0.000 z3.py:1588(Bool)
      161    0.002    0.000    0.002    0.000 {method 'findall' of 're.Pattern' objects}
    34/32    0.000    0.000    0.002    0.000 sre_parse.py:411(_parse_sub)
    23873    0.002    0.000    0.002    0.000 z3printer.py:294(is_indent)
      361    0.000    0.000    0.001    0.000 z3.py:109(to_symbol)
       74    0.001    0.000    0.001    0.000 z3core.py:3643(Z3_tactic_apply)
    35/33    0.001    0.000    0.001    0.000 sre_parse.py:469(_parse)
      182    0.000    0.000    0.001    0.000 PDDL.py:356(get_subtypes)
      182    0.000    0.000    0.001    0.000 PDDL.py:424(get_descendants)
      243    0.000    0.000    0.001    0.000 z3.py:1570(BoolVal)
       10    0.000    0.000    0.001    0.000 PDDLz3.py:92(<lambda>)
       92    0.000    0.000    0.001    0.000 PDDLz3.py:18(<listcomp>)
      930    0.001    0.000    0.001    0.000 z3.py:126(_get_args)
     5325    0.001    0.000    0.001    0.000 {built-in method builtins.min}
       32    0.000    0.000    0.001    0.000 sre_compile.py:598(_code)
     3553    0.001    0.000    0.001    0.000 z3.py:1414(subsort)
      361    0.001    0.000    0.001    0.000 z3core.py:1587(Z3_mk_string_symbol)
      872    0.001    0.000    0.001    0.000 {method 'split' of 're.Pattern' objects}
     2702    0.001    0.000    0.001    0.000 z3.py:2199(is_arith_sort)
      285    0.001    0.000    0.001    0.000 z3core.py:1757(Z3_mk_and)
    14407    0.001    0.000    0.001    0.000 z3printer.py:319(is_compose)
      159    0.000    0.000    0.001    0.000 z3.py:432(eq)
      348    0.000    0.000    0.001    0.000 z3.py:568(__eq__)
      363    0.000    0.000    0.001    0.000 z3.py:1693(_has_probe)
     8410    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
      148    0.000    0.000    0.001    0.000 z3.py:5197(__init__)
        9    0.001    0.000    0.001    0.000 {built-in method io.open}
       74    0.000    0.000    0.001    0.000 z3.py:7703(__init__)
       74    0.000    0.000    0.001    0.000 z3.py:7642(__getitem__)
      254    0.000    0.000    0.001    0.000 PDDL.py:413(get_children)
      361    0.000    0.000    0.001    0.000 z3core.py:1688(Z3_mk_const)
       27    0.001    0.000    0.001    0.000 utils.py:38(find_closing_paren)
      348    0.000    0.000    0.001    0.000 z3core.py:2567(Z3_is_eq_sort)
        1    0.000    0.000    0.001    0.001 scoping.py:178(<listcomp>)
     9466    0.001    0.000    0.001    0.000 z3printer.py:290(is_compose)
       32    0.000    0.000    0.001    0.000 sre_compile.py:536(_compile_info)
      204    0.000    0.000    0.001    0.000 z3core.py:1777(Z3_mk_sub)
