Thu Dec 17 14:25:05 2020    time_profiles/minecraft_new

         77416970 function calls (77199663 primitive calls) in 25.793 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2565    0.006    0.000    0.130    0.000 z3printer.py:429(seq1)
    42148    0.068    0.000    0.128    0.000 z3core.py:2192(Z3_mk_numeral)
     6207    0.004    0.000    0.123    0.000 z3printer.py:404(group)
  1888116    0.121    0.000    0.121    0.000 z3types.py:31(from_param)
8772/1473    0.008    0.000    0.121    0.000 z3printer.py:470(pp_compose)
25359/6207    0.015    0.000    0.112    0.000 z3printer.py:331(flat)
    35680    0.047    0.000    0.104    0.000 z3core.py:2542(Z3_get_symbol_string)
    52719    0.048    0.000    0.099    0.000 z3printer.py:460(pp_string)
  1206610    0.098    0.000    0.098    0.000 z3.py:56(z3_debug)
  1174358    0.097    0.000    0.097    0.000 z3.py:231(_get_ctx)
25359/6207    0.019    0.000    0.094    0.000 z3printer.py:332(<listcomp>)
  1315080    0.092    0.000    0.092    0.000 z3.py:94(_z3_assert)
      177    0.000    0.000    0.079    0.000 skill_classes.py:107(params)
7014/2565    0.004    0.000    0.078    0.000 z3printer.py:355(flat)
      180    0.000    0.000    0.076    0.000 utils.py:387(sort_z3_vars)
      561    0.000    0.000    0.075    0.000 utils.py:388(<lambda>)
    60879    0.047    0.000    0.075    0.000 z3printer.py:387(to_format)
    34131    0.023    0.000    0.075    0.000 z3printer.py:396(compose)
    76556    0.012    0.000    0.073    0.000 {method 'get' of 'dict' objects}
    30217    0.015    0.000    0.072    0.000 z3.py:2554(_is_numeral)
       91    0.001    0.000    0.070    0.001 utils.py:119(simplify_disjunction)
      207    0.000    0.000    0.066    0.000 PDDLz3.py:262(<listcomp>)
     4734    0.002    0.000    0.066    0.000 z3printer.py:341(flat)
      207    0.001    0.000    0.066    0.000 PDDLz3.py:111(z3_identical)
    42696    0.037    0.000    0.065    0.000 z3core.py:1602(Z3_mk_int_sort)
      316    0.002    0.000    0.062    0.000 utils.py:236(solver_implies_condition)
       35    0.036    0.001    0.061    0.002 {built-in method builtins.print}
